MPS Current Set,Current B,Target B,Target MPS Set
-22032.6666666666,0.08102,0.155145,-41399.5555555556
-22032.6666666666,0.08102,0.166445,-44368.1975308642
-22032.6666666666,0.08102,0.17752,-47262.7901234568
-22032.6666666666,0.08102,0.188295,-50083.3333333333
-25445.6049382715,0.094085,0.106875,-28784.4938271606
-25445.6049382715,0.094085,0.11939,-32049.3333333334
-25445.6049382715,0.094085,0.131585,-35240.1234567902
-25445.6049382715,0.094085,0.14349,-38356.8641975309
-25445.6049382715,0.094085,0.155145,-41399.5555555556
-25445.6049382715,0.094085,0.166445,-44368.1975308642
-25445.6049382715,0.094085,0.17752,-47262.7901234568
-25445.6049382715,0.094085,0.188295,-50083.3333333333
-28784.4938271606,0.106875,0.11939,-32049.3333333334
-28784.4938271606,0.106875,0.131585,-35240.1234567902
-28784.4938271606,0.106875,0.14349,-38356.8641975309
-28784.4938271606,0.106875,0.155145,-41399.5555555556
-28784.4938271606,0.106875,0.166445,-44368.1975308642
-28784.4938271606,0.106875,0.17752,-47262.7901234568
-28784.4938271606,0.106875,0.188295,-50083.3333333333
-32049.3333333334,0.11939,0.131585,-35240.1234567902
-32049.3333333334,0.11939,0.14349,-38356.8641975309
-32049.3333333334,0.11939,0.155145,-41399.5555555556
-32049.3333333334,0.11939,0.166445,-44368.1975308642
-32049.3333333334,0.11939,0.17752,-47262.7901234568
-32049.3333333334,0.11939,0.188295,-50083.3333333333
-35240.1234567902,0.131585,0.14349,-38356.8641975309
-35240.1234567902,0.131585,0.155145,-41399.5555555556
-35240.1234567902,0.131585,0.166445,-44368.1975308642
-35240.1234567902,0.131585,0.17752,-47262.7901234568
-35240.1234567902,0.131585,0.188295,-50083.3333333333
-38356.8641975309,0.14349,0.155145,-41399.5555555556
-38356.8641975309,0.14349,0.166445,-44368.1975308642
-38356.8641975309,0.14349,0.17752,-47262.7901234568
-38356.8641975309,0.14349,0.188295,-50083.3333333333
-41399.5555555556,0.155145,0.166445,-44368.1975308642
-41399.5555555556,0.155145,0.17752,-47262.7901234568
-41399.5555555556,0.155145,0.188295,-50083.3333333333
-44368.1975308642,0.166445,0.17752,-47262.7901234568
-44368.1975308642,0.166445,0.188295,-50083.3333333333
-47262.7901234568,0.17752,0.188295,-50083.3333333333
-50083.3333333333,0.188295,0.1744,-46226.0987654319
-50083.3333333333,0.188295,0.16075,-42442.913580247
-50083.3333333333,0.188295,0.14728,-38733.7777777777
-50083.3333333333,0.188295,0.13398,-35098.6913580248
-50083.3333333333,0.188295,0.120845,-31537.6543209875
-50083.3333333333,0.188295,0.107935,-28050.6666666667
-50083.3333333333,0.188295,0.095245,-24637.7283950617
-50083.3333333333,0.188295,0.082795,-21298.8395061729
-50083.3333333333,0.188295,0.070565,-18033.9999999999
-50083.3333333333,0.188295,0.0586,-14843.2098765433
-50083.3333333333,0.188295,0.0469,-11726.4691358024
-50083.3333333333,0.188295,0.035455,-8683.7777777779
-50083.3333333333,0.188295,0.02421,-5715.13580246912
-50083.3333333333,0.188295,0.01325,-2820.54320987669
-50083.3333333333,0.188295,0.0019,0
-50083.3333333333,0.188295,-0.0079,2746.49382716063
-50083.3333333333,0.188295,-0.018045,5418.93827160492
-50083.3333333333,0.188295,-0.027885,8017.33333333345
-50083.3333333333,0.188295,-0.03745,10541.6790123456
-50083.3333333333,0.188295,-0.046805,12991.9753086421
-50083.3333333333,0.188295,-0.05586,15368.2222222222
-50083.3333333333,0.188295,-0.06465,17670.4197530865
-50083.3333333333,0.188295,-0.073145,19898.5679012345
-50083.3333333333,0.188295,-0.08134,22052.6666666667
-50083.3333333333,0.188295,-0.089245,24132.7160493826
-50083.3333333333,0.188295,-0.09692,26138.7160493828
-50083.3333333333,0.188295,-0.10424,28070.6666666666
-50083.3333333333,0.188295,-0.111325,29928.5679012346
-50083.3333333333,0.188295,-0.118155,31712.4197530864
-50083.3333333333,0.188295,-0.124675,33422.2222222222
-46226.0987654319,0.1744,0.16075,-42442.913580247
-46226.0987654319,0.1744,0.14728,-38733.7777777777
-46226.0987654319,0.1744,0.13398,-35098.6913580248
-46226.0987654319,0.1744,0.120845,-31537.6543209875
-46226.0987654319,0.1744,0.107935,-28050.6666666667
-46226.0987654319,0.1744,0.095245,-24637.7283950617
-46226.0987654319,0.1744,0.082795,-21298.8395061729
-46226.0987654319,0.1744,0.070565,-18033.9999999999
-46226.0987654319,0.1744,0.0586,-14843.2098765433
-46226.0987654319,0.1744,0.0469,-11726.4691358024
-46226.0987654319,0.1744,0.035455,-8683.7777777779
-46226.0987654319,0.1744,0.02421,-5715.13580246912
-46226.0987654319,0.1744,0.01325,-2820.54320987669
-46226.0987654319,0.1744,0.0019,0
-46226.0987654319,0.1744,-0.0079,2746.49382716063
-46226.0987654319,0.1744,-0.018045,5418.93827160492
-46226.0987654319,0.1744,-0.027885,8017.33333333345
-46226.0987654319,0.1744,-0.03745,10541.6790123456
-46226.0987654319,0.1744,-0.046805,12991.9753086421
-46226.0987654319,0.1744,-0.05586,15368.2222222222
-46226.0987654319,0.1744,-0.06465,17670.4197530865
-46226.0987654319,0.1744,-0.073145,19898.5679012345
-46226.0987654319,0.1744,-0.08134,22052.6666666667
-46226.0987654319,0.1744,-0.089245,24132.7160493826
-46226.0987654319,0.1744,-0.09692,26138.7160493828
-46226.0987654319,0.1744,-0.10424,28070.6666666666
-46226.0987654319,0.1744,-0.111325,29928.5679012346
-46226.0987654319,0.1744,-0.118155,31712.4197530864
-46226.0987654319,0.1744,-0.124675,33422.2222222222
-42442.913580247,0.16075,0.14728,-38733.7777777777
-42442.913580247,0.16075,0.13398,-35098.6913580248
-42442.913580247,0.16075,0.120845,-31537.6543209875
-42442.913580247,0.16075,0.107935,-28050.6666666667
-42442.913580247,0.16075,0.095245,-24637.7283950617
-42442.913580247,0.16075,0.082795,-21298.8395061729
-42442.913580247,0.16075,0.070565,-18033.9999999999
-42442.913580247,0.16075,0.0586,-14843.2098765433
-42442.913580247,0.16075,0.0469,-11726.4691358024
-42442.913580247,0.16075,0.035455,-8683.7777777779
-42442.913580247,0.16075,0.02421,-5715.13580246912
-42442.913580247,0.16075,0.01325,-2820.54320987669
-42442.913580247,0.16075,0.0019,0
-42442.913580247,0.16075,-0.0079,2746.49382716063
-42442.913580247,0.16075,-0.018045,5418.93827160492
-42442.913580247,0.16075,-0.027885,8017.33333333345
-42442.913580247,0.16075,-0.03745,10541.6790123456
-42442.913580247,0.16075,-0.046805,12991.9753086421
-42442.913580247,0.16075,-0.05586,15368.2222222222
-42442.913580247,0.16075,-0.06465,17670.4197530865
-42442.913580247,0.16075,-0.073145,19898.5679012345
-42442.913580247,0.16075,-0.08134,22052.6666666667
-42442.913580247,0.16075,-0.089245,24132.7160493826
-42442.913580247,0.16075,-0.09692,26138.7160493828
-42442.913580247,0.16075,-0.10424,28070.6666666666
-42442.913580247,0.16075,-0.111325,29928.5679012346
-42442.913580247,0.16075,-0.118155,31712.4197530864
-42442.913580247,0.16075,-0.124675,33422.2222222222
-38733.7777777777,0.14728,0.13398,-35098.6913580248
-38733.7777777777,0.14728,0.120845,-31537.6543209875
-38733.7777777777,0.14728,0.107935,-28050.6666666667
-38733.7777777777,0.14728,0.095245,-24637.7283950617
-38733.7777777777,0.14728,0.082795,-21298.8395061729
-38733.7777777777,0.14728,0.070565,-18033.9999999999
-38733.7777777777,0.14728,0.0586,-14843.2098765433
-38733.7777777777,0.14728,0.0469,-11726.4691358024
-38733.7777777777,0.14728,0.035455,-8683.7777777779
-38733.7777777777,0.14728,0.02421,-5715.13580246912
-38733.7777777777,0.14728,0.01325,-2820.54320987669
-38733.7777777777,0.14728,0.0019,0
-38733.7777777777,0.14728,-0.0079,2746.49382716063
-38733.7777777777,0.14728,-0.018045,5418.93827160492
-38733.7777777777,0.14728,-0.027885,8017.33333333345
-38733.7777777777,0.14728,-0.03745,10541.6790123456
-38733.7777777777,0.14728,-0.046805,12991.9753086421
-38733.7777777777,0.14728,-0.05586,15368.2222222222
-38733.7777777777,0.14728,-0.06465,17670.4197530865
-38733.7777777777,0.14728,-0.073145,19898.5679012345
-38733.7777777777,0.14728,-0.08134,22052.6666666667
-38733.7777777777,0.14728,-0.089245,24132.7160493826
-38733.7777777777,0.14728,-0.09692,26138.7160493828
-38733.7777777777,0.14728,-0.10424,28070.6666666666
-38733.7777777777,0.14728,-0.111325,29928.5679012346
-38733.7777777777,0.14728,-0.118155,31712.4197530864
-38733.7777777777,0.14728,-0.124675,33422.2222222222
-35098.6913580248,0.13398,0.120845,-31537.6543209875
-35098.6913580248,0.13398,0.107935,-28050.6666666667
-35098.6913580248,0.13398,0.095245,-24637.7283950617
-35098.6913580248,0.13398,0.082795,-21298.8395061729
-35098.6913580248,0.13398,0.070565,-18033.9999999999
-35098.6913580248,0.13398,0.0586,-14843.2098765433
-35098.6913580248,0.13398,0.0469,-11726.4691358024
-35098.6913580248,0.13398,0.035455,-8683.7777777779
-35098.6913580248,0.13398,0.02421,-5715.13580246912
-35098.6913580248,0.13398,0.01325,-2820.54320987669
-35098.6913580248,0.13398,0.0019,0
-35098.6913580248,0.13398,-0.0079,2746.49382716063
-35098.6913580248,0.13398,-0.018045,5418.93827160492
-35098.6913580248,0.13398,-0.027885,8017.33333333345
-35098.6913580248,0.13398,-0.03745,10541.6790123456
-35098.6913580248,0.13398,-0.046805,12991.9753086421
-35098.6913580248,0.13398,-0.05586,15368.2222222222
-35098.6913580248,0.13398,-0.06465,17670.4197530865
-35098.6913580248,0.13398,-0.073145,19898.5679012345
-35098.6913580248,0.13398,-0.08134,22052.6666666667
-35098.6913580248,0.13398,-0.089245,24132.7160493826
-35098.6913580248,0.13398,-0.09692,26138.7160493828
-35098.6913580248,0.13398,-0.10424,28070.6666666666
-35098.6913580248,0.13398,-0.111325,29928.5679012346
-35098.6913580248,0.13398,-0.118155,31712.4197530864
-35098.6913580248,0.13398,-0.124675,33422.2222222222
-31537.6543209875,0.120845,0.107935,-28050.6666666667
-31537.6543209875,0.120845,0.095245,-24637.7283950617
-31537.6543209875,0.120845,0.082795,-21298.8395061729
-31537.6543209875,0.120845,0.070565,-18033.9999999999
-31537.6543209875,0.120845,0.0586,-14843.2098765433
-31537.6543209875,0.120845,0.0469,-11726.4691358024
-31537.6543209875,0.120845,0.035455,-8683.7777777779
-31537.6543209875,0.120845,0.02421,-5715.13580246912
-31537.6543209875,0.120845,0.01325,-2820.54320987669
-31537.6543209875,0.120845,0.0019,0
-31537.6543209875,0.120845,-0.0079,2746.49382716063
-31537.6543209875,0.120845,-0.018045,5418.93827160492
-31537.6543209875,0.120845,-0.027885,8017.33333333345
-31537.6543209875,0.120845,-0.03745,10541.6790123456
-31537.6543209875,0.120845,-0.046805,12991.9753086421
-31537.6543209875,0.120845,-0.05586,15368.2222222222
-31537.6543209875,0.120845,-0.06465,17670.4197530865
-31537.6543209875,0.120845,-0.073145,19898.5679012345
-31537.6543209875,0.120845,-0.08134,22052.6666666667
-31537.6543209875,0.120845,-0.089245,24132.7160493826
-31537.6543209875,0.120845,-0.09692,26138.7160493828
-31537.6543209875,0.120845,-0.10424,28070.6666666666
-31537.6543209875,0.120845,-0.111325,29928.5679012346
-31537.6543209875,0.120845,-0.118155,31712.4197530864
-31537.6543209875,0.120845,-0.124675,33422.2222222222
-28050.6666666667,0.107935,0.095245,-24637.7283950617
-28050.6666666667,0.107935,0.082795,-21298.8395061729
-28050.6666666667,0.107935,0.070565,-18033.9999999999
-28050.6666666667,0.107935,0.0586,-14843.2098765433
-28050.6666666667,0.107935,0.0469,-11726.4691358024
-28050.6666666667,0.107935,0.035455,-8683.7777777779
-28050.6666666667,0.107935,0.02421,-5715.13580246912
-28050.6666666667,0.107935,0.01325,-2820.54320987669
-28050.6666666667,0.107935,0.0019,0
-28050.6666666667,0.107935,-0.0079,2746.49382716063
-28050.6666666667,0.107935,-0.018045,5418.93827160492
-28050.6666666667,0.107935,-0.027885,8017.33333333345
-28050.6666666667,0.107935,-0.03745,10541.6790123456
-28050.6666666667,0.107935,-0.046805,12991.9753086421
-28050.6666666667,0.107935,-0.05586,15368.2222222222
-28050.6666666667,0.107935,-0.06465,17670.4197530865
-28050.6666666667,0.107935,-0.073145,19898.5679012345
-28050.6666666667,0.107935,-0.08134,22052.6666666667
-28050.6666666667,0.107935,-0.089245,24132.7160493826
-28050.6666666667,0.107935,-0.09692,26138.7160493828
-28050.6666666667,0.107935,-0.10424,28070.6666666666
-28050.6666666667,0.107935,-0.111325,29928.5679012346
-28050.6666666667,0.107935,-0.118155,31712.4197530864
-28050.6666666667,0.107935,-0.124675,33422.2222222222
-24637.7283950617,0.095245,0.082795,-21298.8395061729
-24637.7283950617,0.095245,0.070565,-18033.9999999999
-24637.7283950617,0.095245,0.0586,-14843.2098765433
-24637.7283950617,0.095245,0.0469,-11726.4691358024
-24637.7283950617,0.095245,0.035455,-8683.7777777779
-24637.7283950617,0.095245,0.02421,-5715.13580246912
-24637.7283950617,0.095245,0.01325,-2820.54320987669
-24637.7283950617,0.095245,0.0019,0
-24637.7283950617,0.095245,-0.0079,2746.49382716063
-24637.7283950617,0.095245,-0.018045,5418.93827160492
-24637.7283950617,0.095245,-0.027885,8017.33333333345
-24637.7283950617,0.095245,-0.03745,10541.6790123456
-24637.7283950617,0.095245,-0.046805,12991.9753086421
-24637.7283950617,0.095245,-0.05586,15368.2222222222
-24637.7283950617,0.095245,-0.06465,17670.4197530865
-24637.7283950617,0.095245,-0.073145,19898.5679012345
-24637.7283950617,0.095245,-0.08134,22052.6666666667
-24637.7283950617,0.095245,-0.089245,24132.7160493826
-24637.7283950617,0.095245,-0.09692,26138.7160493828
-24637.7283950617,0.095245,-0.10424,28070.6666666666
-24637.7283950617,0.095245,-0.111325,29928.5679012346
-24637.7283950617,0.095245,-0.118155,31712.4197530864
-24637.7283950617,0.095245,-0.124675,33422.2222222222
-21298.8395061729,0.082795,0.070565,-18033.9999999999
-21298.8395061729,0.082795,0.0586,-14843.2098765433
-21298.8395061729,0.082795,0.0469,-11726.4691358024
-21298.8395061729,0.082795,0.035455,-8683.7777777779
-21298.8395061729,0.082795,0.02421,-5715.13580246912
-21298.8395061729,0.082795,0.01325,-2820.54320987669
-21298.8395061729,0.082795,0.0019,0
-21298.8395061729,0.082795,-0.0079,2746.49382716063
-21298.8395061729,0.082795,-0.018045,5418.93827160492
-21298.8395061729,0.082795,-0.027885,8017.33333333345
-21298.8395061729,0.082795,-0.03745,10541.6790123456
-21298.8395061729,0.082795,-0.046805,12991.9753086421
-21298.8395061729,0.082795,-0.05586,15368.2222222222
-21298.8395061729,0.082795,-0.06465,17670.4197530865
-21298.8395061729,0.082795,-0.073145,19898.5679012345
-21298.8395061729,0.082795,-0.08134,22052.6666666667
-21298.8395061729,0.082795,-0.089245,24132.7160493826
-21298.8395061729,0.082795,-0.09692,26138.7160493828
-21298.8395061729,0.082795,-0.10424,28070.6666666666
-21298.8395061729,0.082795,-0.111325,29928.5679012346
-21298.8395061729,0.082795,-0.118155,31712.4197530864
-21298.8395061729,0.082795,-0.124675,33422.2222222222
-18033.9999999999,0.070565,0.0586,-14843.2098765433
-18033.9999999999,0.070565,0.0469,-11726.4691358024
-18033.9999999999,0.070565,0.035455,-8683.7777777779
-18033.9999999999,0.070565,0.02421,-5715.13580246912
-18033.9999999999,0.070565,0.01325,-2820.54320987669
-18033.9999999999,0.070565,0.0019,0
-18033.9999999999,0.070565,-0.0079,2746.49382716063
-18033.9999999999,0.070565,-0.018045,5418.93827160492
-18033.9999999999,0.070565,-0.027885,8017.33333333345
-18033.9999999999,0.070565,-0.03745,10541.6790123456
-18033.9999999999,0.070565,-0.046805,12991.9753086421
-18033.9999999999,0.070565,-0.05586,15368.2222222222
-18033.9999999999,0.070565,-0.06465,17670.4197530865
-18033.9999999999,0.070565,-0.073145,19898.5679012345
-18033.9999999999,0.070565,-0.08134,22052.6666666667
-18033.9999999999,0.070565,-0.089245,24132.7160493826
-18033.9999999999,0.070565,-0.09692,26138.7160493828
-18033.9999999999,0.070565,-0.10424,28070.6666666666
-18033.9999999999,0.070565,-0.111325,29928.5679012346
-18033.9999999999,0.070565,-0.118155,31712.4197530864
-18033.9999999999,0.070565,-0.124675,33422.2222222222
-14843.2098765433,0.0586,0.0469,-11726.4691358024
-14843.2098765433,0.0586,0.035455,-8683.7777777779
-14843.2098765433,0.0586,0.02421,-5715.13580246912
-14843.2098765433,0.0586,0.01325,-2820.54320987669
-14843.2098765433,0.0586,0.0019,0
-14843.2098765433,0.0586,-0.0079,2746.49382716063
-14843.2098765433,0.0586,-0.018045,5418.93827160492
-14843.2098765433,0.0586,-0.027885,8017.33333333345
-14843.2098765433,0.0586,-0.03745,10541.6790123456
-14843.2098765433,0.0586,-0.046805,12991.9753086421
-14843.2098765433,0.0586,-0.05586,15368.2222222222
-14843.2098765433,0.0586,-0.06465,17670.4197530865
-14843.2098765433,0.0586,-0.073145,19898.5679012345
-14843.2098765433,0.0586,-0.08134,22052.6666666667
-14843.2098765433,0.0586,-0.089245,24132.7160493826
-14843.2098765433,0.0586,-0.09692,26138.7160493828
-14843.2098765433,0.0586,-0.10424,28070.6666666666
-14843.2098765433,0.0586,-0.111325,29928.5679012346
-14843.2098765433,0.0586,-0.118155,31712.4197530864
-14843.2098765433,0.0586,-0.124675,33422.2222222222
-11726.4691358024,0.0469,0.035455,-8683.7777777779
-11726.4691358024,0.0469,0.02421,-5715.13580246912
-11726.4691358024,0.0469,0.01325,-2820.54320987669
-11726.4691358024,0.0469,0.0019,0
-11726.4691358024,0.0469,-0.0079,2746.49382716063
-11726.4691358024,0.0469,-0.018045,5418.93827160492
-11726.4691358024,0.0469,-0.027885,8017.33333333345
-11726.4691358024,0.0469,-0.03745,10541.6790123456
-11726.4691358024,0.0469,-0.046805,12991.9753086421
-11726.4691358024,0.0469,-0.05586,15368.2222222222
-11726.4691358024,0.0469,-0.06465,17670.4197530865
-11726.4691358024,0.0469,-0.073145,19898.5679012345
-11726.4691358024,0.0469,-0.08134,22052.6666666667
-11726.4691358024,0.0469,-0.089245,24132.7160493826
-11726.4691358024,0.0469,-0.09692,26138.7160493828
-11726.4691358024,0.0469,-0.10424,28070.6666666666
-11726.4691358024,0.0469,-0.111325,29928.5679012346
-11726.4691358024,0.0469,-0.118155,31712.4197530864
-11726.4691358024,0.0469,-0.124675,33422.2222222222
-8683.7777777779,0.035455,0.02421,-5715.13580246912
-8683.7777777779,0.035455,0.01325,-2820.54320987669
-8683.7777777779,0.035455,0.0019,0
-8683.7777777779,0.035455,-0.0079,2746.49382716063
-8683.7777777779,0.035455,-0.018045,5418.93827160492
-8683.7777777779,0.035455,-0.027885,8017.33333333345
-8683.7777777779,0.035455,-0.03745,10541.6790123456
-8683.7777777779,0.035455,-0.046805,12991.9753086421
-8683.7777777779,0.035455,-0.05586,15368.2222222222
-8683.7777777779,0.035455,-0.06465,17670.4197530865
-8683.7777777779,0.035455,-0.073145,19898.5679012345
-8683.7777777779,0.035455,-0.08134,22052.6666666667
